credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
16100,9630,Working Capital,585176542,10415921,7.15,2026-01-26,2025-12-22,CURRENT,JKT01,CLOSED
16101,3469,Credit Card,82802234,56096168,20.79,2024-10-17,2027-12-18,CURRENT,MDN01,ACTIVE
16102,7794,Working Capital,1153134196,708559579,11.94,2016-10-17,2027-11-22,SUBSTANDARD,JKT01,RESTRUCTURED
16103,8052,Personal Loan,390946163,280532017,17.76,2017-06-08,2027-01-17,CURRENT,JKT01,ACTIVE
16104,9056,Mortgage,878199886,325507195,8.74,2021-03-17,2039-07-26,CURRENT,SBY01,ACTIVE
16105,1313,Mortgage,1046487947,975483411,7.62,2020-05-25,2031-08-13,CURRENT,MDN01,ACTIVE
16106,5999,Personal Loan,93422371,53474339,12.73,2024-05-17,2030-01-07,SPECIAL_MENTION,BDG01,ACTIVE
16107,2583,Personal Loan,110463007,83088494,16.68,2018-09-27,2026-05-14,CURRENT,YGY01,ACTIVE
16108,1091,Mortgage,1270529510,974060897,7.75,2018-02-18,2026-05-12,SPECIAL_MENTION,BDG01,ACTIVE
16109,6801,Working Capital,858503725,752581904,13.53,2024-06-24,2028-11-16,DOUBTFUL,SBY01,RESTRUCTURED
16110,7720,Credit Card,90067063,28649663,22.43,2018-03-28,2028-07-29,CURRENT,JKT02,ACTIVE
16111,1542,Auto Loan,478833030,333876282,11.05,2021-12-22,2028-01-03,CURRENT,YGY01,ACTIVE
16112,9428,Personal Loan,274986236,116412346,15.73,2019-08-14,2028-02-06,CURRENT,MDN01,ACTIVE
16113,843,Working Capital,1962598954,1406152821,12.01,2023-12-03,2026-06-10,CURRENT,JKT02,ACTIVE
16114,9225,Personal Loan,132530629,68098314,10.06,2024-07-17,2029-04-22,SPECIAL_MENTION,MDN01,ACTIVE
16115,8794,Mortgage,1095532164,780308393,6.22,2017-02-24,2035-09-29,CURRENT,JKT02,ACTIVE
16116,9039,Credit Card,60617158,1399635,20.4,2016-02-23,2021-02-18,CURRENT,YGY01,CLOSED
16117,2721,Personal Loan,144465822,48475416,13.42,2016-05-09,2028-03-17,CURRENT,BDG01,ACTIVE
16118,6146,Working Capital,1014717096,514039643,8.38,2019-03-12,2027-01-22,CURRENT,SMG01,ACTIVE
16119,4466,Mortgage,1655755290,460592636,6.47,2022-08-23,2033-08-30,CURRENT,JKT01,ACTIVE
16120,5773,Mortgage,550027881,309593971,5.77,2016-05-14,2027-01-04,SUBSTANDARD,SBY01,RESTRUCTURED
16121,1062,Credit Card,68316041,48147722,19.82,2022-11-24,2027-07-18,DOUBTFUL,MDN01,ACTIVE
16122,234,Personal Loan,139353592,893596,9.81,2020-10-22,2025-01-16,CURRENT,SBY01,CLOSED
16123,950,Credit Card,29712527,21672488,22.04,2024-06-06,2027-07-25,CURRENT,SBY01,ACTIVE
16124,2798,Working Capital,1982465738,1058917126,9.15,2016-05-27,2027-10-01,CURRENT,JKT01,ACTIVE
16125,9864,Auto Loan,273650499,175447414,7.63,2018-03-10,2028-07-25,CURRENT,YGY01,ACTIVE
16126,4747,Personal Loan,174110784,87764006,14.58,2018-07-21,2027-05-27,CURRENT,JKT02,ACTIVE
16127,3254,Working Capital,717921450,413912589,11.51,2023-10-02,2029-08-25,CURRENT,MDN01,ACTIVE
16128,9745,Mortgage,1066807124,472579636,9.89,2025-12-10,2035-10-22,CURRENT,SBY01,ACTIVE
16129,4513,Personal Loan,107931509,69855823,16.16,2024-10-21,2028-08-12,DOUBTFUL,SBY01,RESTRUCTURED
16130,8974,Auto Loan,329713600,6933908,9.53,2024-11-29,2026-02-22,CURRENT,JKT01,CLOSED
16131,1234,Mortgage,635902643,6722449,8.02,2023-11-07,2025-12-06,CURRENT,JKT02,CLOSED
16132,5191,Working Capital,257992574,7302002,8.06,2023-07-09,2025-12-20,CURRENT,SMG01,CLOSED
16133,5172,Working Capital,1240206924,664471166,12.02,2019-09-01,2027-05-06,CURRENT,JKT02,ACTIVE
16134,1597,Mortgage,1017197728,792906750,5.71,2016-06-25,2028-03-23,CURRENT,SMG01,ACTIVE
16135,4529,Personal Loan,65629109,58478367,14.27,2024-12-06,2029-12-18,CURRENT,MDN01,ACTIVE
16136,3705,Auto Loan,249910228,89500327,9.32,2017-05-24,2027-12-10,CURRENT,SMG01,ACTIVE
16137,613,Credit Card,120410547,64895683,22.37,2016-11-21,2027-04-14,SPECIAL_MENTION,SBY01,ACTIVE
16138,5707,Credit Card,82610668,53386773,20.62,2024-04-24,2027-04-15,CURRENT,BDG01,ACTIVE
16139,5701,Working Capital,1479202304,797328836,8.89,2024-07-08,2027-02-11,CURRENT,JKT02,ACTIVE
16140,7818,Working Capital,892905258,509214445,12.27,2020-09-21,2028-08-07,CURRENT,MDN01,ACTIVE
16141,8309,Mortgage,1009541489,892503064,5.07,2021-05-12,2033-03-18,SPECIAL_MENTION,JKT01,ACTIVE
16142,5597,Mortgage,863022829,564962979,9.51,2024-11-28,2041-06-18,CURRENT,SMG01,ACTIVE
16143,7642,Personal Loan,224333844,184219970,10.64,2025-07-05,2028-05-13,CURRENT,MDN01,ACTIVE
16144,2552,Personal Loan,247365017,105806151,14.18,2018-12-18,2027-05-21,CURRENT,YGY01,ACTIVE
16145,7041,Working Capital,2024195870,1318730129,13.39,2025-09-15,2028-10-13,CURRENT,SMG01,ACTIVE
16146,5537,Credit Card,61208779,27393064,20.52,2017-04-12,2028-03-20,CURRENT,JKT02,ACTIVE
16147,5132,Credit Card,166251944,108731941,17.95,2024-04-15,2027-08-02,SPECIAL_MENTION,YGY01,ACTIVE
16148,6429,Working Capital,1011940242,350160598,8.74,2020-03-31,2028-03-08,CURRENT,JKT01,ACTIVE
16149,2004,Mortgage,1841753854,1442594501,8.88,2023-10-31,2035-05-09,CURRENT,BDG01,ACTIVE
16150,2457,Auto Loan,291002790,96164573,6.49,2020-06-16,2026-07-11,CURRENT,MDN01,ACTIVE
16151,4803,Personal Loan,69201549,40869799,11.38,2017-07-03,2026-12-25,CURRENT,BDG01,ACTIVE
16152,6503,Working Capital,807994633,552607957,12.3,2025-10-03,2030-11-29,CURRENT,MDN01,ACTIVE
16153,5674,Working Capital,1655698789,1027180429,13.08,2018-02-18,2027-07-12,CURRENT,BDG01,ACTIVE
16154,7722,Personal Loan,91689913,41503608,9.74,2021-07-09,2026-07-29,SPECIAL_MENTION,JKT01,RESTRUCTURED
16155,3457,Mortgage,937051119,676928447,5.79,2024-10-08,2041-02-14,CURRENT,SBY01,ACTIVE
16156,4888,Personal Loan,155780131,2976727,16.66,2024-04-30,2026-01-02,CURRENT,MDN01,CLOSED
16157,5571,Working Capital,1023625319,532234823,10.66,2021-08-09,2027-03-06,CURRENT,SBY01,ACTIVE
16158,8866,Personal Loan,185561978,75207165,13.7,2025-02-25,2027-07-11,CURRENT,BDG01,ACTIVE
16159,7260,Mortgage,735033390,532422015,9.4,2017-01-11,2028-04-14,CURRENT,MDN01,ACTIVE
16160,3241,Personal Loan,112707643,82259757,8.93,2018-04-15,2028-05-13,CURRENT,JKT01,ACTIVE
16161,3377,Mortgage,914926032,702756842,9.97,2017-08-29,2033-09-16,SPECIAL_MENTION,MDN01,ACTIVE
16162,9457,Personal Loan,30092091,19604699,12.73,2022-05-08,2027-10-21,CURRENT,SMG01,ACTIVE
16163,9556,Working Capital,889570147,266640558,13.4,2021-08-01,2028-06-18,CURRENT,BDG01,ACTIVE
16164,7612,Working Capital,1680067025,1135861237,10.6,2022-05-10,2027-03-27,CURRENT,JKT02,ACTIVE
16165,1600,Personal Loan,153115688,84235110,15.28,2016-01-16,2028-04-29,CURRENT,MDN01,ACTIVE
16166,6056,Auto Loan,114784895,75452333,9.36,2022-05-02,2026-04-30,CURRENT,SBY01,ACTIVE
16167,9197,Working Capital,674919008,393096709,8.75,2018-02-11,2026-10-19,CURRENT,JKT02,ACTIVE
16168,5413,Mortgage,1555414691,1050907974,8.04,2022-04-04,2034-03-04,CURRENT,SMG01,ACTIVE
16169,6526,Mortgage,683440196,407200208,10.25,2021-01-26,2035-07-29,CURRENT,SMG01,ACTIVE
16170,91,Working Capital,2535739881,1839306186,11.63,2023-07-20,2030-06-28,SUBSTANDARD,JKT02,ACTIVE
16171,3165,Working Capital,2457391477,30263754,12.17,2018-02-16,2020-11-12,CURRENT,JKT01,CLOSED
16172,1057,Auto Loan,192679677,126626210,6.57,2025-01-22,2029-09-29,CURRENT,JKT01,ACTIVE
16173,8493,Personal Loan,84112632,28886796,12.02,2018-11-13,2027-11-27,CURRENT,JKT01,ACTIVE
16174,5253,Mortgage,672971317,3894616,10.36,2019-01-24,2025-11-25,CURRENT,JKT02,CLOSED
16175,1807,Credit Card,36041052,113385,18.81,2018-12-31,2023-04-30,CURRENT,YGY01,CLOSED
16176,9440,Personal Loan,142105614,69310650,14.7,2018-09-29,2028-05-15,CURRENT,JKT01,ACTIVE
16177,4559,Credit Card,16813220,14512191,23.23,2022-08-26,2028-01-16,CURRENT,SBY01,ACTIVE
16178,4674,Auto Loan,251311560,161289516,8.79,2024-09-03,2028-02-13,CURRENT,JKT01,ACTIVE
16179,9750,Credit Card,41087242,29082803,22.8,2016-07-01,2026-09-10,CURRENT,SMG01,ACTIVE
16180,2378,Working Capital,917923415,572515950,9.34,2019-11-04,2026-12-25,CURRENT,BDG01,ACTIVE
16181,3542,Personal Loan,266350399,163175845,9.24,2022-06-04,2027-01-12,SUBSTANDARD,MDN01,RESTRUCTURED
16182,2338,Mortgage,1210832575,880794650,6.68,2025-01-04,2039-12-31,CURRENT,JKT01,ACTIVE
16183,1786,Working Capital,708564590,677125805,11.9,2024-06-16,2031-02-01,SPECIAL_MENTION,MDN01,RESTRUCTURED
16184,2555,Credit Card,191828465,89883814,18.13,2025-05-07,2027-05-15,CURRENT,BDG01,ACTIVE
16185,2984,Working Capital,2311181266,1709285749,13.1,2016-03-10,2026-05-16,CURRENT,MDN01,ACTIVE
16186,8222,Mortgage,1434705859,955566631,9.73,2019-10-15,2038-06-25,CURRENT,YGY01,ACTIVE
16187,8209,Credit Card,32507482,18796030,23.09,2024-12-05,2027-08-25,CURRENT,MDN01,ACTIVE
16188,1637,Personal Loan,107141978,93663421,13.79,2022-10-15,2026-08-25,CURRENT,YGY01,ACTIVE
16189,3238,Auto Loan,259458379,134912740,11.09,2022-02-17,2027-04-16,CURRENT,MDN01,ACTIVE
16190,4453,Credit Card,88803767,51129872,22.29,2022-08-28,2028-08-11,CURRENT,SBY01,ACTIVE
16191,5361,Personal Loan,125506134,2914760,11.67,2022-05-11,2025-12-10,CURRENT,JKT01,CLOSED
16192,8727,Mortgage,772480556,4344352,8.82,2024-12-04,2025-12-25,CURRENT,SBY01,CLOSED
16193,175,Working Capital,299410249,189369658,11.8,2021-06-22,2028-05-26,SUBSTANDARD,JKT01,ACTIVE
16194,1194,Working Capital,782881074,485565519,11.63,2018-08-12,2026-07-11,SPECIAL_MENTION,MDN01,ACTIVE
16195,4691,Mortgage,752822928,420392274,7.57,2025-08-28,2036-11-06,CURRENT,BDG01,ACTIVE
16196,9104,Personal Loan,134692054,90162176,14.96,2024-05-26,2030-12-21,CURRENT,SMG01,ACTIVE
16197,4832,Working Capital,1393012750,25170877,12.19,2024-11-25,2026-02-08,CURRENT,SMG01,CLOSED
16198,8734,Credit Card,156884606,110288872,20.36,2016-02-15,2028-06-14,CURRENT,BDG01,ACTIVE
16199,7980,Credit Card,18182962,327599,23.35,2021-11-04,2023-04-16,CURRENT,SBY01,CLOSED
16200,104,Credit Card,62305173,39245858,23.18,2023-12-17,2027-03-16,SUBSTANDARD,MDN01,ACTIVE
16201,7533,Personal Loan,58679155,45246415,15.99,2025-10-15,2031-03-25,CURRENT,BDG01,ACTIVE
16202,275,Working Capital,364015937,282236563,12.0,2020-11-08,2028-02-24,CURRENT,SMG01,ACTIVE
16203,6091,Personal Loan,367472855,220021193,16.7,2024-01-11,2029-01-13,CURRENT,YGY01,ACTIVE
16204,9755,Auto Loan,256116112,164337784,9.17,2017-03-20,2028-01-12,CURRENT,SMG01,ACTIVE
16205,9797,Mortgage,312969194,233869254,10.06,2023-04-26,2035-05-16,SPECIAL_MENTION,BDG01,ACTIVE
16206,4069,Mortgage,949984412,613138150,6.14,2022-05-01,2040-09-29,CURRENT,MDN01,ACTIVE
16207,4492,Working Capital,1129801040,965631613,11.6,2020-12-03,2027-08-21,CURRENT,BDG01,RESTRUCTURED
16208,5149,Auto Loan,404049871,372519502,6.23,2022-11-06,2026-07-30,CURRENT,SMG01,ACTIVE
16209,9941,Personal Loan,112825108,82662023,12.6,2022-08-26,2027-02-27,CURRENT,SBY01,ACTIVE
16210,6437,Mortgage,1256115724,834832062,7.1,2016-08-06,2035-07-01,CURRENT,SBY01,ACTIVE
16211,8397,Mortgage,390406750,171690807,7.51,2024-04-21,2034-12-17,CURRENT,MDN01,ACTIVE
16212,6725,Auto Loan,528673133,291257067,11.32,2020-07-16,2027-07-28,SUBSTANDARD,MDN01,ACTIVE
16213,8752,Working Capital,1189144252,963032713,11.39,2018-02-13,2026-09-24,CURRENT,SBY01,ACTIVE
16214,4688,Auto Loan,341138495,270900410,6.66,2017-01-31,2026-09-13,CURRENT,MDN01,ACTIVE
16215,28,Credit Card,44916813,24521920,19.57,2020-08-05,2028-08-28,CURRENT,JKT02,ACTIVE
16216,3380,Working Capital,1573319446,684067938,8.14,2022-02-28,2027-10-15,CURRENT,SMG01,ACTIVE
16217,5068,Mortgage,1525866269,725564327,9.22,2024-04-15,2034-12-29,CURRENT,BDG01,ACTIVE
16218,9976,Personal Loan,69140910,42018228,8.67,2017-04-15,2027-11-15,CURRENT,JKT02,ACTIVE
16219,1279,Mortgage,1342537814,1066191996,6.19,2021-06-18,2036-07-01,CURRENT,SMG01,ACTIVE
16220,1818,Personal Loan,79302966,51143023,10.08,2023-02-03,2027-11-19,SPECIAL_MENTION,JKT01,RESTRUCTURED
16221,9728,Mortgage,747616243,292428725,6.97,2018-06-15,2026-06-30,CURRENT,BDG01,ACTIVE
16222,4355,Mortgage,1311199951,507488782,7.79,2019-10-11,2028-07-28,CURRENT,SBY01,ACTIVE
16223,454,Mortgage,204546069,131648049,7.72,2018-07-04,2035-10-30,CURRENT,JKT01,ACTIVE
16224,3248,Personal Loan,110935810,1843208,17.4,2019-11-07,2021-12-31,CURRENT,MDN01,CLOSED
16225,8636,Personal Loan,206701735,103373915,8.8,2018-05-20,2028-04-12,CURRENT,MDN01,ACTIVE
16226,6170,Mortgage,1569491312,1325435461,7.59,2017-08-10,2033-05-05,CURRENT,SMG01,ACTIVE
16227,2948,Credit Card,125941921,94198774,19.51,2023-02-26,2026-07-02,CURRENT,JKT01,ACTIVE
16228,6317,Mortgage,895623651,606762415,7.56,2021-11-09,2033-10-15,CURRENT,BDG01,ACTIVE
16229,86,Personal Loan,77788511,54544349,16.56,2018-12-19,2027-10-14,CURRENT,MDN01,ACTIVE
16230,6349,Credit Card,32635095,11512081,21.59,2019-07-13,2028-01-17,CURRENT,MDN01,ACTIVE
16231,4803,Personal Loan,92236955,71594589,16.22,2024-03-29,2028-03-25,CURRENT,SMG01,ACTIVE
16232,8134,Personal Loan,99227749,430980,11.55,2023-06-20,2026-02-22,CURRENT,YGY01,CLOSED
16233,1167,Working Capital,928544751,24124422,13.16,2018-10-30,2025-08-18,CURRENT,SBY01,CLOSED
16234,1655,Credit Card,12328150,380363,23.99,2024-04-10,2025-11-29,CURRENT,JKT01,CLOSED
16235,6330,Credit Card,25807755,21241037,23.29,2023-05-09,2027-09-30,CURRENT,SMG01,ACTIVE
16236,1693,Personal Loan,121085826,90304244,11.73,2021-11-25,2027-01-22,SUBSTANDARD,JKT02,ACTIVE
16237,5487,Mortgage,952835097,363549374,6.28,2019-12-12,2037-05-14,CURRENT,JKT01,ACTIVE
16238,6774,Auto Loan,249188646,229774016,10.05,2017-02-28,2027-06-02,CURRENT,BDG01,ACTIVE
16239,4739,Working Capital,2457040110,923278806,11.5,2020-08-28,2026-04-24,CURRENT,SBY01,ACTIVE
16240,9803,Working Capital,1032488937,301437382,9.05,2019-08-09,2028-04-08,CURRENT,SMG01,ACTIVE
16241,4978,Credit Card,25013343,18607318,20.23,2020-11-29,2028-07-19,SPECIAL_MENTION,JKT01,ACTIVE
16242,1354,Auto Loan,193556587,41868692,8.61,2022-09-17,2027-04-28,CURRENT,BDG01,ACTIVE
16243,6016,Credit Card,32883627,27099493,20.26,2022-11-26,2026-06-20,SPECIAL_MENTION,JKT01,ACTIVE
16244,9443,Credit Card,226832165,161275765,17.45,2021-12-20,2026-06-18,CURRENT,YGY01,ACTIVE
16245,8478,Personal Loan,96923978,35700077,9.68,2024-03-24,2028-04-04,CURRENT,BDG01,ACTIVE
16246,3291,Personal Loan,60493681,22088589,11.65,2023-02-17,2030-08-09,CURRENT,SBY01,ACTIVE
16247,4002,Personal Loan,94357967,62937209,15.45,2024-02-25,2031-09-10,CURRENT,MDN01,ACTIVE
16248,3773,Credit Card,86810793,77698972,20.61,2025-03-19,2029-03-16,CURRENT,YGY01,ACTIVE
16249,915,Mortgage,1035156857,738886174,9.55,2021-04-26,2027-07-06,CURRENT,YGY01,ACTIVE
16250,3565,Auto Loan,340404830,164029574,8.55,2021-09-25,2026-05-29,CURRENT,SMG01,ACTIVE
16251,2798,Credit Card,50825562,104429,20.47,2017-05-14,2021-12-15,CURRENT,YGY01,CLOSED
16252,2854,Personal Loan,93262161,53507184,11.06,2025-05-02,2028-04-12,DOUBTFUL,BDG01,ACTIVE
16253,5555,Credit Card,95513354,83996581,20.51,2026-02-09,2030-07-28,CURRENT,SBY01,ACTIVE
16254,9119,Credit Card,16615212,6875916,21.29,2017-01-08,2026-07-05,SPECIAL_MENTION,YGY01,ACTIVE
16255,615,Personal Loan,151285710,135738511,17.19,2022-07-22,2027-10-20,CURRENT,SBY01,ACTIVE
16256,3695,Auto Loan,364906814,324716042,8.82,2019-08-12,2026-12-05,CURRENT,MDN01,ACTIVE
16257,3099,Credit Card,26880266,7400766,19.77,2018-04-04,2026-05-02,CURRENT,MDN01,ACTIVE
16258,842,Credit Card,27809839,19930152,22.59,2023-03-03,2028-02-29,CURRENT,SBY01,ACTIVE
16259,1251,Credit Card,25862675,42388,18.39,2020-08-30,2022-11-19,CURRENT,YGY01,CLOSED
16260,9787,Credit Card,41594180,37598440,21.74,2019-04-14,2026-11-22,CURRENT,JKT02,ACTIVE
16261,4948,Personal Loan,43642407,21493037,10.21,2016-08-09,2026-09-24,CURRENT,MDN01,ACTIVE
16262,4948,Auto Loan,340277671,233826900,6.54,2020-11-29,2028-08-28,CURRENT,YGY01,ACTIVE
16263,4744,Auto Loan,392839671,144830232,11.17,2025-11-04,2033-01-28,CURRENT,BDG01,ACTIVE
16264,9923,Credit Card,70890649,42682043,17.8,2024-12-16,2029-09-02,SPECIAL_MENTION,BDG01,ACTIVE
16265,373,Credit Card,74831351,57241806,20.7,2017-09-26,2028-04-14,CURRENT,JKT02,ACTIVE
16266,1619,Mortgage,1490895863,4515345,9.06,2019-06-17,2026-01-03,CURRENT,MDN01,CLOSED
16267,4773,Mortgage,679490292,481710924,8.29,2017-06-05,2033-02-21,CURRENT,JKT02,ACTIVE
16268,501,Mortgage,1034190866,450399325,8.12,2021-11-01,2037-04-26,CURRENT,JKT01,ACTIVE
16269,4666,Credit Card,80095259,30115598,18.6,2023-02-20,2027-12-03,CURRENT,SMG01,ACTIVE
16270,1171,Working Capital,1406554512,635439097,12.55,2021-12-28,2026-06-21,CURRENT,JKT02,ACTIVE
16271,3125,Credit Card,221171408,71499267,20.88,2019-10-05,2027-09-01,CURRENT,YGY01,ACTIVE
16272,5471,Working Capital,904108836,367016280,9.12,2019-05-01,2027-09-05,CURRENT,SMG01,ACTIVE
16273,4548,Mortgage,474512231,238024597,7.59,2016-06-08,2034-11-10,CURRENT,YGY01,ACTIVE
16274,5277,Credit Card,79096534,50602287,20.51,2019-12-25,2028-04-23,SPECIAL_MENTION,SMG01,ACTIVE
16275,5642,Personal Loan,59901002,25262911,13.08,2023-06-06,2026-07-16,CURRENT,SMG01,ACTIVE
16276,1084,Personal Loan,139996344,83041713,11.81,2018-10-02,2027-03-08,CURRENT,SBY01,ACTIVE
16277,2739,Personal Loan,256538492,249755393,13.79,2024-01-24,2030-07-28,SPECIAL_MENTION,JKT02,RESTRUCTURED
16278,4110,Working Capital,435503603,352422771,8.44,2020-04-23,2027-08-05,CURRENT,YGY01,ACTIVE
16279,2328,Personal Loan,86517999,66281292,9.9,2025-03-20,2031-06-08,CURRENT,BDG01,ACTIVE
16280,2130,Credit Card,174880296,2668608,20.69,2023-02-19,2026-02-17,CURRENT,JKT02,CLOSED
16281,7486,Mortgage,747868039,6296763,5.9,2022-04-27,2026-02-16,CURRENT,SMG01,CLOSED
16282,9093,Auto Loan,229812628,2709061,8.79,2022-01-09,2024-04-02,CURRENT,JKT02,CLOSED
16283,3431,Personal Loan,266360169,157454183,15.28,2018-01-05,2026-09-05,CURRENT,JKT02,RESTRUCTURED
16284,9285,Credit Card,56970582,28630008,22.51,2021-05-10,2026-09-29,CURRENT,BDG01,ACTIVE
16285,4901,Personal Loan,90033073,43796215,11.06,2018-03-18,2028-01-04,CURRENT,MDN01,ACTIVE
16286,6285,Auto Loan,555727964,17365613,9.84,2020-04-26,2025-12-21,CURRENT,JKT01,CLOSED
16287,7104,Mortgage,1253585983,36136751,8.28,2021-07-20,2026-01-30,CURRENT,JKT02,CLOSED
16288,1298,Personal Loan,63995471,21519668,14.67,2022-01-21,2029-10-05,CURRENT,SMG01,ACTIVE
16289,8470,Working Capital,1456946452,429375263,8.53,2019-10-09,2026-09-28,CURRENT,BDG01,ACTIVE
16290,1331,Mortgage,1759036380,1322901476,7.77,2022-03-21,2037-05-01,CURRENT,MDN01,ACTIVE
16291,5441,Personal Loan,55532263,27511958,10.78,2016-11-24,2028-09-07,CURRENT,SMG01,ACTIVE
16292,6776,Mortgage,1663887696,1268899765,10.26,2017-10-03,2031-05-12,CURRENT,JKT02,ACTIVE
16293,8913,Personal Loan,124442237,101972145,16.66,2016-09-04,2028-08-11,CURRENT,MDN01,ACTIVE
16294,1138,Auto Loan,234596123,85201201,10.09,2016-07-17,2027-02-19,CURRENT,SMG01,ACTIVE
16295,4939,Credit Card,201798766,118972904,19.17,2018-11-19,2027-07-11,CURRENT,YGY01,ACTIVE
16296,3744,Working Capital,137032483,99624584,12.65,2021-03-27,2028-08-23,CURRENT,MDN01,ACTIVE
16297,5330,Auto Loan,377647284,283705467,10.98,2019-08-13,2027-07-02,CURRENT,JKT02,ACTIVE
16298,1044,Working Capital,300933232,188000771,8.42,2023-07-01,2026-05-21,SUBSTANDARD,SBY01,ACTIVE
16299,9581,Mortgage,1267217474,907363384,6.04,2017-12-28,2032-06-20,CURRENT,SMG01,ACTIVE
16300,9074,Auto Loan,239015619,165511351,10.01,2016-04-14,2026-04-29,CURRENT,SMG01,ACTIVE
16301,2755,Working Capital,299156347,192911266,11.38,2018-03-03,2027-04-05,SUBSTANDARD,JKT01,ACTIVE
16302,9211,Working Capital,745142493,8257646,10.65,2022-07-13,2026-01-23,CURRENT,SBY01,CLOSED
16303,5614,Mortgage,1362734282,927390896,5.35,2018-02-07,2026-09-19,CURRENT,SBY01,RESTRUCTURED
16304,846,Mortgage,1683595669,823163796,7.85,2016-08-27,2028-02-07,SUBSTANDARD,YGY01,ACTIVE
16305,3241,Personal Loan,46399491,20523479,10.07,2020-04-15,2026-05-16,SUBSTANDARD,JKT02,RESTRUCTURED
16306,8394,Auto Loan,416071671,145273504,8.23,2020-04-03,2026-10-26,CURRENT,SMG01,ACTIVE
16307,5755,Personal Loan,108718671,78537229,11.05,2025-04-29,2031-05-07,CURRENT,MDN01,ACTIVE
16308,3918,Credit Card,209801339,130497905,22.94,2019-06-09,2028-04-27,SPECIAL_MENTION,SMG01,RESTRUCTURED
16309,909,Mortgage,1491958988,1171772894,9.8,2017-09-17,2037-05-18,SPECIAL_MENTION,SMG01,RESTRUCTURED
16310,1174,Credit Card,35847105,26827288,19.91,2022-04-16,2027-01-31,SPECIAL_MENTION,JKT01,ACTIVE
16311,7398,Auto Loan,403470018,8055976,10.53,2017-04-03,2019-04-29,CURRENT,SBY01,CLOSED
16312,7876,Working Capital,1213466266,601664250,12.78,2019-02-13,2027-04-02,CURRENT,MDN01,ACTIVE
16313,8011,Mortgage,1470900435,451976342,6.8,2019-10-22,2036-12-10,CURRENT,MDN01,ACTIVE
16314,3685,Mortgage,681840783,428542570,7.5,2019-06-01,2037-09-10,CURRENT,MDN01,ACTIVE
16315,3311,Personal Loan,72114897,44630638,14.55,2021-06-19,2029-04-06,SPECIAL_MENTION,SMG01,ACTIVE
16316,8961,Mortgage,1428633699,801559435,8.3,2025-06-16,2042-04-12,CURRENT,YGY01,ACTIVE
16317,1246,Mortgage,878773649,548601332,7.67,2019-03-20,2036-11-12,CURRENT,JKT02,ACTIVE
16318,2948,Mortgage,1000928467,821811477,8.36,2020-02-06,2027-12-02,CURRENT,SBY01,ACTIVE
16319,1920,Credit Card,108284616,2381908,18.98,2023-03-15,2026-03-16,CURRENT,BDG01,CLOSED
16320,8434,Personal Loan,82979923,48380748,15.64,2023-03-24,2029-05-13,CURRENT,SMG01,ACTIVE
16321,8573,Personal Loan,60014619,28310691,16.89,2021-08-24,2027-12-17,CURRENT,MDN01,ACTIVE
16322,3716,Auto Loan,137782044,85151957,11.86,2019-03-05,2027-05-03,CURRENT,YGY01,ACTIVE
16323,9243,Personal Loan,172684173,106233544,9.75,2024-09-15,2030-05-10,CURRENT,SBY01,ACTIVE
16324,5552,Auto Loan,570336061,318499307,6.79,2017-03-29,2027-08-06,CURRENT,SMG01,ACTIVE
16325,4959,Mortgage,2009086738,1566601772,7.83,2025-10-02,2042-05-23,CURRENT,BDG01,ACTIVE
16326,1567,Working Capital,2515766152,916055545,8.13,2022-06-15,2028-02-21,CURRENT,JKT02,ACTIVE
16327,3565,Mortgage,628926116,346437586,6.79,2021-09-07,2035-05-17,CURRENT,JKT01,ACTIVE
16328,1245,Mortgage,1495706474,944110399,6.96,2023-02-23,2031-01-07,CURRENT,BDG01,ACTIVE
16329,6618,Credit Card,12851670,5468,22.21,2021-09-16,2024-08-14,CURRENT,SMG01,CLOSED
16330,2118,Mortgage,1277806292,7007009,8.19,2025-06-10,2026-03-13,CURRENT,BDG01,CLOSED
16331,8066,Credit Card,30739113,105291,23.2,2023-10-31,2025-04-20,CURRENT,SBY01,CLOSED
16332,2095,Auto Loan,417512714,157933117,10.18,2017-12-26,2026-06-09,SPECIAL_MENTION,MDN01,ACTIVE
16333,6568,Working Capital,163032852,2115597,11.61,2022-12-20,2026-01-27,CURRENT,BDG01,CLOSED
16334,6052,Working Capital,2318807884,2130856797,12.31,2022-05-02,2027-05-21,CURRENT,JKT02,ACTIVE
16335,262,Mortgage,918860003,433045597,8.67,2024-04-17,2034-05-14,CURRENT,JKT02,ACTIVE
16336,6709,Mortgage,1357871104,1112528384,9.08,2018-05-03,2034-07-16,SUBSTANDARD,JKT02,ACTIVE
16337,9575,Credit Card,99133823,76054462,18.16,2017-12-05,2027-09-15,CURRENT,JKT01,ACTIVE
16338,9734,Mortgage,701463160,561111096,9.54,2019-05-25,2028-07-06,CURRENT,YGY01,ACTIVE
16339,3721,Personal Loan,151678514,114040622,16.31,2024-02-22,2031-05-28,CURRENT,BDG01,ACTIVE
